1.320214054038013757e-03,2.304995875085010806e-04,0.000000000000000000e+00,8.719307082930273012e+00,4.976676084998699956e+00,0.000000000000000000e+00
1.370215960662947994e-03,2.438990481246755538e-04,0.000000000000000000e+00,8.670798643504511460e+00,5.063693123315671230e+00,0.000000000000000000e+00
1.421074534648181014e-03,2.577988513581798099e-04,0.000000000000000000e+00,8.621458871645121036e+00,5.150225310633449460e+00,0.000000000000000000e+00
1.472784519039081882e-03,2.722073215770001676e-04,0.000000000000000000e+00,8.571292854428952168e+00,5.236264575840265501e+00,0.000000000000000000e+00
1.525340573453693848e-03,2.871327231602249005e-04,0.000000000000000000e+00,8.520305759753535213e+00,5.321802905734599243e+00,0.000000000000000000e+00
1.578737274858069443e-03,3.025832596187831092e-04,0.000000000000000000e+00,8.468502835591072753e+00,5.406832345875741908e+00,0.000000000000000000e+00
1.632969118351572206e-03,3.185670727278765244e-04,0.000000000000000000e+00,8.415889409232816476e+00,5.491345001423155736e+00,0.000000000000000000e+00
1.688030517961939050e-03,3.350922416712267008e-04,0.000000000000000000e+00,8.362470886523999170e+00,5.575333037964507632e+00,0.000000000000000000e+00
1.743915807449894018e-03,3.521667821972559163e-04,0.000000000000000000e+00,8.308252751089556298e+00,5.658788682332261288e+00,0.000000000000000000e+00
1.800619241123104820e-03,3.697986457873156710e-04,0.000000000000000000e+00,8.253240563550804154e+00,5.741704223408728325e+00,0.000000000000000000e+00
1.858134994659271615e-03,3.879957188360722378e-04,0.000000000000000000e+00,8.197439960733301945e+00,5.824072012919454977e+00,0.000000000000000000e+00
1.916457165938133776e-03,4.067658218441551343e-04,0.000000000000000000e+00,8.140856654866082565e+00,5.905884466214859962e+00,0.000000000000000000e+00
1.975579775882184332e-03,4.261167086231695128e-04,0.000000000000000000e+00,8.083496432772461660e+00,5.987134063040016940e+00,0.000000000000000000e+00
2.035496769305876301e-03,4.460560655131695011e-04,0.000000000000000000e+00,8.025365155052636368e+00,6.067813348292484754e+00,0.000000000000000000e+00
2.096202015773102577e-03,4.665915106126855214e-04,0.000000000000000000e+00,7.966468755258267365e+00,6.147914932768103746e+00,0.000000000000000000e+00
2.157689310462740113e-03,4.877305930213938936e-04,0.000000000000000000e+00,7.906813239059264475e+00,6.227431493894666659e+00,0.000000000000000000e+00
2.219952375042032883e-03,5.094807920955128589e-04,0.000000000000000000e+00,7.846404683402969482e+00,6.306355776453385076e+00,0.000000000000000000e+00
2.282984858547603291e-03,5.318495167160053067e-04,0.000000000000000000e+00,7.785249235665955503e+00,6.384680593288070583e+00,0.000000000000000000e+00
2.346780338273866083e-03,5.548441045696638841e-04,0.000000000000000000e+00,7.723353112798644560e+00,6.462398826001962249e+00,0.000000000000000000e+00
2.411332320668633979e-03,5.784718214431499358e-04,0.000000000000000000e+00,7.660722600462958276e+00,6.539503425642124057e+00,0.000000000000000000e+00
2.476634242235687365e-03,6.027398605300532787e-04,0.000000000000000000e+00,7.597364052163205095e+00,6.615987413371355430e+00,0.000000000000000000e+00
2.542679470444095518e-03,6.276553417510366160e-04,0.000000000000000000e+00,7.533283888370422510e+00,6.691843881127542026e+00,0.000000000000000000e+00
2.609461304644063000e-03,6.532253110871226497e-04,0.000000000000000000e+00,7.468488595640376815e+00,6.767065992270403285e+00,0.000000000000000000e+00
2.676972976989086105e-03,6.794567399261786447e-04,0.000000000000000000e+00,7.402984725725433535e+00,6.841646982215570105e+00,0.000000000000000000e+00
2.745207653364194721e-03,7.063565244226492927e-04,0.000000000000000000e+00,7.336778894680514362e+00,6.915580159055949139e+00,0.000000000000000000e+00
2.814158434320063185e-03,7.339314848705837373e-04,0.000000000000000000e+00,7.269877781963339558e+00,6.988858904170331954e+00,0.000000000000000000e+00
2.883818356012766374e-03,7.621883650899988292e-04,0.000000000000000000e+00,7.202288129529183180e+00,7.061476672819198441e+00,0.000000000000000000e+00
2.954180391148963740e-03,7.911338318266166640e-04,0.000000000000000000e+00,7.134016740920333888e+00,7.133426994727686932e+00,0.000000000000000000e+00
3.025237449936290113e-03,8.207744741650106670e-04,0.000000000000000000e+00,7.065070480350485127e+00,7.204703474655686612e+00,0.000000000000000000e+00
